File Path,Start Time,End Time,Bandwidth (bps),TCP Count,UDP Count
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_41_15_wireless.pcap,2025-02-02T01:54:12-05:00,2025-02-02T01:54:40-05:00,2237.11,84,172
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_42_11_wired.pcap,2025-02-02T01:54:40-05:00,2025-02-02T01:56:21-05:00,190903.63,3730,81
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_42_15_wireless.pcap,2025-02-02T01:56:21-05:00,2025-02-02T01:56:27-05:00,3285.72,8,102
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_43_11_wired.pcap,2025-02-02T01:56:27-05:00,2025-02-02T01:58:23-05:00,168626.43,3810,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_43_15_wireless.pcap,2025-02-02T01:58:23-05:00,2025-02-02T01:58:35-05:00,2115.16,6,132
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_44_11_wired.pcap,2025-02-02T01:58:35-05:00,2025-02-02T02:00:36-05:00,161904.15,4049,136
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_44_18_wireless.pcap,2025-02-02T02:00:36-05:00,2025-02-02T02:00:42-05:00,3429.00,10,116
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_45_11_wired.pcap,2025-02-02T02:00:42-05:00,2025-02-02T02:02:55-05:00,146037.07,4063,106
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_45_18_wireless.pcap,2025-02-02T02:02:55-05:00,2025-02-02T02:03:09-05:00,1482.16,0,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_46_11_wired.pcap,2025-02-02T02:03:09-05:00,2025-02-02T02:04:52-05:00,188128.61,4114,117
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_46_18_wireless.pcap,2025-02-02T02:04:52-05:00,2025-02-02T02:04:58-05:00,3166.42,0,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_47_11_wired.pcap,2025-02-02T02:04:58-05:00,2025-02-02T02:06:34-05:00,202422.98,3919,114
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_47_19_wireless.pcap,2025-02-02T02:06:34-05:00,2025-02-02T02:06:46-05:00,3544.37,0,163
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_48_11_wired.pcap,2025-02-02T02:06:46-05:00,2025-02-02T02:08:32-05:00,189382.66,4178,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_48_20_wireless.pcap,2025-02-02T02:08:32-05:00,2025-02-02T02:08:45-05:00,1745.40,37,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_49_11_wired.pcap,2025-02-02T02:08:45-05:00,2025-02-02T02:10:20-05:00,204922.47,3890,105
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_49_20_wireless.pcap,2025-02-02T02:10:20-05:00,2025-02-02T02:10:32-05:00,2349.82,4,145
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_50_11_wired.pcap,2025-02-02T02:10:32-05:00,2025-02-02T02:12:01-05:00,170104.40,3092,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_50_20_wireless.pcap,2025-02-02T02:12:01-05:00,2025-02-02T02:12:07-05:00,3269.55,3,105
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_51_11_wired.pcap,2025-02-02T02:12:07-05:00,2025-02-02T02:13:43-05:00,204250.97,3819,83
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_51_20_wireless.pcap,2025-02-02T02:13:43-05:00,2025-02-02T02:13:55-05:00,2620.19,5,136
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_52_11_wired.pcap,2025-02-02T02:13:55-05:00,2025-02-02T02:16:02-05:00,152091.01,3993,93
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_52_20_wireless.pcap,2025-02-02T02:16:02-05:00,2025-02-02T02:16:08-05:00,3843.55,0,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_53_11_wired.pcap,2025-02-02T02:16:08-05:00,2025-02-02T02:17:49-05:00,193041.45,3844,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_53_20_wireless.pcap,2025-02-02T02:17:49-05:00,2025-02-02T02:18:01-05:00,2179.18,6,135
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_54_11_wired.pcap,2025-02-02T02:18:01-05:00,2025-02-02T02:19:37-05:00,203312.62,3981,116
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_54_20_wireless.pcap,2025-02-02T02:19:37-05:00,2025-02-02T02:19:43-05:00,2111.43,0,76
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_55_11_wired.pcap,2025-02-02T02:19:43-05:00,2025-02-02T02:21:30-05:00,179585.19,3941,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_55_20_wireless.pcap,2025-02-02T02:21:30-05:00,2025-02-02T02:21:36-05:00,4242.40,0,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_56_11_wired.pcap,2025-02-02T02:21:36-05:00,2025-02-02T02:23:13-05:00,202660.70,3978,113
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_56_20_wireless.pcap,2025-02-02T02:23:13-05:00,2025-02-02T02:23:26-05:00,1862.01,24,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_57_11_wired.pcap,2025-02-02T02:23:26-05:00,2025-02-02T02:25:00-05:00,205143.86,3952,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_57_20_wireless.pcap,2025-02-02T02:25:00-05:00,2025-02-02T02:25:13-05:00,2205.20,4,133
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_58_11_wired.pcap,2025-02-02T02:25:13-05:00,2025-02-02T02:27:00-05:00,179145.81,3980,87
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_58_20_wireless.pcap,2025-02-02T02:27:00-05:00,2025-02-02T02:27:07-05:00,3684.95,3,124
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_59_11_wired.pcap,2025-02-02T02:27:07-05:00,2025-02-02T02:29:12-05:00,154078.27,3991,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_59_20_wireless.pcap,2025-02-02T02:29:12-05:00,2025-02-02T02:29:26-05:00,1820.19,5,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_00_11_wired.pcap,2025-02-02T02:29:26-05:00,2025-02-02T02:31:39-05:00,147521.05,4199,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_00_20_wireless.pcap,2025-02-02T02:31:39-05:00,2025-02-02T02:31:51-05:00,1094.67,0,86
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_01_11_wired.pcap,2025-02-02T02:31:51-05:00,2025-02-02T02:33:34-05:00,187832.28,4039,131
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_01_20_wireless.pcap,2025-02-02T02:33:34-05:00,2025-02-02T02:33:40-05:00,4047.18,0,127
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_02_11_wired.pcap,2025-02-02T02:33:40-05:00,2025-02-02T02:35:27-05:00,182597.82,3944,117
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_02_20_wireless.pcap,2025-02-02T02:35:27-05:00,2025-02-02T02:35:33-05:00,5887.46,0,130
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_03_11_wired.pcap,2025-02-02T02:35:33-05:00,2025-02-02T02:37:22-05:00,178183.38,4137,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_03_20_wireless.pcap,2025-02-02T02:37:22-05:00,2025-02-02T02:37:39-05:00,2482.44,78,144
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_04_11_wired.pcap,2025-02-02T02:37:39-05:00,2025-02-02T02:39:41-05:00,145190.40,3582,148
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_04_21_wireless.pcap,2025-02-02T02:39:41-05:00,2025-02-02T02:39:47-05:00,2126.69,8,79
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_05_11_wired.pcap,2025-02-02T02:39:47-05:00,2025-02-02T02:41:26-05:00,158616.15,3236,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_05_21_wireless.pcap,2025-02-02T02:41:26-05:00,2025-02-02T02:41:32-05:00,3946.05,6,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_06_11_wired.pcap,2025-02-02T02:41:32-05:00,2025-02-02T02:43:00-05:00,221119.56,3995,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_06_21_wireless.pcap,2025-02-02T02:43:00-05:00,2025-02-02T02:43:12-05:00,1996.67,10,116
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_07_11_wired.pcap,2025-02-02T02:43:12-05:00,2025-02-02T02:44:43-05:00,211944.54,4076,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_07_21_wireless.pcap,2025-02-02T02:44:43-05:00,2025-02-02T02:44:49-05:00,6647.44,0,160
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_08_11_wired.pcap,2025-02-02T02:44:49-05:00,2025-02-02T02:46:24-05:00,205427.05,4036,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_08_21_wireless.pcap,2025-02-02T02:46:24-05:00,2025-02-02T02:46:30-05:00,2719.62,22,88
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_09_11_wired.pcap,2025-02-02T02:46:30-05:00,2025-02-02T02:48:06-05:00,201084.29,3942,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_09_21_wireless.pcap,2025-02-02T02:48:06-05:00,2025-02-02T02:48:12-05:00,4075.08,4,131
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_10_11_wired.pcap,2025-02-02T02:48:12-05:00,2025-02-02T02:49:48-05:00,203131.90,3988,137
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_10_23_wireless.pcap,2025-02-02T02:49:48-05:00,2025-02-02T02:49:59-05:00,2261.70,3,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_11_11_wired.pcap,2025-02-02T02:49:59-05:00,2025-02-02T02:51:38-05:00,197914.99,4021,140
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_11_23_wireless.pcap,2025-02-02T02:51:38-05:00,2025-02-02T02:51:51-05:00,3183.76,84,143
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_12_11_wired.pcap,2025-02-02T02:51:51-05:00,2025-02-02T02:53:20-05:00,216843.06,3891,125
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_12_23_wireless.pcap,2025-02-02T02:53:20-05:00,2025-02-02T02:53:32-05:00,1539.02,8,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_13_11_wired.pcap,2025-02-02T02:53:32-05:00,2025-02-02T02:55:05-05:00,208863.37,4009,109
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_13_23_wireless.pcap,2025-02-02T02:55:05-05:00,2025-02-02T02:55:11-05:00,4195.85,10,128
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_14_11_wired.pcap,2025-02-02T02:55:11-05:00,2025-02-02T02:57:01-05:00,176420.98,4081,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_14_23_wireless.pcap,2025-02-02T02:57:01-05:00,2025-02-02T02:57:07-05:00,3339.87,10,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_15_11_wired.pcap,2025-02-02T02:57:07-05:00,2025-02-02T03:01:11-05:00,306636.02,12729,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_15_23_wireless.pcap,2025-02-02T03:01:11-05:00,2025-02-02T03:01:25-05:00,1613.24,0,119
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_16_11_wired.pcap,2025-02-02T03:01:25-05:00,2025-02-02T03:03:18-05:00,172555.92,3971,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_16_23_wireless.pcap,2025-02-02T03:03:18-05:00,2025-02-02T03:03:29-05:00,1513.16,0,116
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_17_11_wired.pcap,2025-02-02T03:03:29-05:00,2025-02-02T03:05:09-05:00,193572.41,4002,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_17_23_wireless.pcap,2025-02-02T03:05:09-05:00,2025-02-02T03:05:22-05:00,3041.62,0,147
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_18_11_wired.pcap,2025-02-02T03:05:22-05:00,2025-02-02T03:07:11-05:00,177904.84,3942,88
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_18_23_wireless.pcap,2025-02-02T03:07:11-05:00,2025-02-02T03:07:24-05:00,1374.89,0,118
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_19_11_wired.pcap,2025-02-02T03:07:24-05:00,2025-02-02T03:09:19-05:00,167446.89,3873,121
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_19_23_wireless.pcap,2025-02-02T03:09:19-05:00,2025-02-02T03:09:33-05:00,1870.58,0,140
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_20_11_wired.pcap,2025-02-02T03:09:33-05:00,2025-02-02T03:11:17-05:00,186965.16,3905,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_20_23_wireless.pcap,2025-02-02T03:11:17-05:00,2025-02-02T03:11:32-05:00,1548.48,0,115
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_21_11_wired.pcap,2025-02-02T03:11:32-05:00,2025-02-02T03:13:17-05:00,185910.67,3997,81
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_21_23_wireless.pcap,2025-02-02T03:13:17-05:00,2025-02-02T03:13:23-05:00,3578.35,0,114
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_22_11_wired.pcap,2025-02-02T03:13:23-05:00,2025-02-02T03:14:57-05:00,205880.55,4009,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_22_23_wireless.pcap,2025-02-02T03:14:57-05:00,2025-02-02T03:15:09-05:00,2402.16,0,136
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_23_11_wired.pcap,2025-02-02T03:15:09-05:00,2025-02-02T03:16:42-05:00,209053.83,3996,63
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_23_24_wireless.pcap,2025-02-02T03:16:42-05:00,2025-02-02T03:16:54-05:00,2465.95,38,139
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_24_11_wired.pcap,2025-02-02T03:16:54-05:00,2025-02-02T03:18:39-05:00,185216.12,4025,69
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_24_24_wireless.pcap,2025-02-02T03:18:39-05:00,2025-02-02T03:18:45-05:00,2777.54,4,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_25_11_wired.pcap,2025-02-02T03:18:45-05:00,2025-02-02T03:20:30-05:00,173096.36,3620,72
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_25_24_wireless.pcap,2025-02-02T03:20:30-05:00,2025-02-02T03:20:36-05:00,4055.93,3,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_26_11_wired.pcap,2025-02-02T03:20:36-05:00,2025-02-02T03:22:21-05:00,178743.29,3850,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_26_24_wireless.pcap,2025-02-02T03:22:21-05:00,2025-02-02T03:22:34-05:00,1693.98,29,102
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_27_11_wired.pcap,2025-02-02T03:22:34-05:00,2025-02-02T03:24:33-05:00,177302.40,4295,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_27_24_wireless.pcap,2025-02-02T03:24:33-05:00,2025-02-02T03:24:45-05:00,2395.29,4,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_28_11_wired.pcap,2025-02-02T03:24:45-05:00,2025-02-02T03:26:35-05:00,166520.24,3756,94
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_28_24_wireless.pcap,2025-02-02T03:26:35-05:00,2025-02-02T03:26:42-05:00,2556.73,7,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_29_11_wired.pcap,2025-02-02T03:26:42-05:00,2025-02-02T03:28:15-05:00,200591.35,3829,79
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_29_24_wireless.pcap,2025-02-02T03:28:15-05:00,2025-02-02T03:28:21-05:00,3602.97,5,113
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_30_11_wired.pcap,2025-02-02T03:28:21-05:00,2025-02-02T03:30:20-05:00,161736.14,3904,73
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_30_24_wireless.pcap,2025-02-02T03:30:20-05:00,2025-02-02T03:30:33-05:00,1409.65,0,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_31_11_wired.pcap,2025-02-02T03:30:33-05:00,2025-02-02T03:32:06-05:00,209721.88,3947,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_31_24_wireless.pcap,2025-02-02T03:32:06-05:00,2025-02-02T03:32:12-05:00,4337.70,0,130
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_32_11_wired.pcap,2025-02-02T03:32:12-05:00,2025-02-02T03:33:47-05:00,202831.01,3942,91
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_32_24_wireless.pcap,2025-02-02T03:33:47-05:00,2025-02-02T03:34:01-05:00,2531.59,0,136
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_33_11_wired.pcap,2025-02-02T03:34:01-05:00,2025-02-02T03:36:04-05:00,157350.92,3838,62
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_33_24_wireless.pcap,2025-02-02T03:36:04-05:00,2025-02-02T03:36:10-05:00,4564.34,0,145
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_34_11_wired.pcap,2025-02-02T03:36:10-05:00,2025-02-02T03:38:32-05:00,136150.77,3957,352
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_34_24_wireless.pcap,2025-02-02T03:38:32-05:00,2025-02-02T03:38:38-05:00,2838.34,0,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_35_11_wired.pcap,2025-02-02T03:38:38-05:00,2025-02-02T03:40:25-05:00,180878.37,4132,106
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_35_24_wireless.pcap,2025-02-02T03:40:25-05:00,2025-02-02T03:40:36-05:00,2618.10,0,140
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_36_11_wired.pcap,2025-02-02T03:40:36-05:00,2025-02-02T03:42:24-05:00,179184.39,4063,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_36_24_wireless.pcap,2025-02-02T03:42:24-05:00,2025-02-02T03:42:30-05:00,3254.07,0,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_37_11_wired.pcap,2025-02-02T03:42:30-05:00,2025-02-02T03:44:27-05:00,167884.03,3993,80
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_37_24_wireless.pcap,2025-02-02T03:44:27-05:00,2025-02-02T03:44:40-05:00,2904.22,0,150
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_38_11_wired.pcap,2025-02-02T03:44:40-05:00,2025-02-02T03:46:33-05:00,169865.95,3813,58
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_38_24_wireless.pcap,2025-02-02T03:46:33-05:00,2025-02-02T03:46:46-05:00,1993.63,30,130
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_39_11_wired.pcap,2025-02-02T03:46:46-05:00,2025-02-02T03:48:57-05:00,148282.07,3988,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_39_24_wireless.pcap,2025-02-02T03:48:57-05:00,2025-02-02T03:49:11-05:00,1747.33,4,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_40_11_wired.pcap,2025-02-02T03:49:11-05:00,2025-02-02T03:51:06-05:00,169356.05,4120,113
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_40_24_wireless.pcap,2025-02-02T03:51:06-05:00,2025-02-02T03:51:12-05:00,4194.49,3,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_41_11_wired.pcap,2025-02-02T03:51:12-05:00,2025-02-02T03:52:53-05:00,192866.34,3962,85
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_41_24_wireless.pcap,2025-02-02T03:52:53-05:00,2025-02-02T03:53:05-05:00,3853.97,74,156
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_42_11_wired.pcap,2025-02-02T03:53:05-05:00,2025-02-02T03:54:47-05:00,188608.62,3861,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_42_24_wireless.pcap,2025-02-02T03:54:47-05:00,2025-02-02T03:54:53-05:00,3098.92,7,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_43_11_wired.pcap,2025-02-02T03:54:53-05:00,2025-02-02T03:56:49-05:00,169632.49,4045,84
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_43_24_wireless.pcap,2025-02-02T03:56:49-05:00,2025-02-02T03:56:55-05:00,4239.52,10,134
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_44_11_wired.pcap,2025-02-02T03:56:55-05:00,2025-02-02T03:58:42-05:00,178230.18,3928,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_44_24_wireless.pcap,2025-02-02T03:58:42-05:00,2025-02-02T03:58:48-05:00,3224.98,10,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_45_11_wired.pcap,2025-02-02T03:58:48-05:00,2025-02-02T04:12:09-05:00,292689.33,40656,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_45_24_wireless.pcap,2025-02-02T04:12:09-05:00,2025-02-02T04:12:20-05:00,1987.28,0,113
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_46_11_wired.pcap,2025-02-02T04:12:20-05:00,2025-02-02T04:14:43-05:00,280590.82,6937,88
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_46_24_wireless.pcap,2025-02-02T04:14:43-05:00,2025-02-02T04:14:49-05:00,3224.75,0,113
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_47_11_wired.pcap,2025-02-02T04:14:49-05:00,2025-02-02T04:16:21-05:00,208099.83,3808,104
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_47_24_wireless.pcap,2025-02-02T04:16:21-05:00,2025-02-02T04:16:32-05:00,3404.68,0,147
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_48_11_wired.pcap,2025-02-02T04:16:32-05:00,2025-02-02T04:18:11-05:00,195281.96,3975,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_48_24_wireless.pcap,2025-02-02T04:18:11-05:00,2025-02-02T04:18:17-05:00,2560.29,0,100
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_49_11_wired.pcap,2025-02-02T04:18:17-05:00,2025-02-02T04:19:45-05:00,222827.32,4014,106
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_49_24_wireless.pcap,2025-02-02T04:19:45-05:00,2025-02-02T04:19:51-05:00,5785.72,0,155
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_50_11_wired.pcap,2025-02-02T04:19:51-05:00,2025-02-02T04:21:58-05:00,153458.73,4136,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_50_24_wireless.pcap,2025-02-02T04:21:58-05:00,2025-02-02T04:22:11-05:00,1541.65,0,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_51_11_wired.pcap,2025-02-02T04:22:11-05:00,2025-02-02T04:24:00-05:00,176824.70,4016,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_51_24_wireless.pcap,2025-02-02T04:24:00-05:00,2025-02-02T04:24:11-05:00,2257.25,0,124
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_52_11_wired.pcap,2025-02-02T04:24:11-05:00,2025-02-02T04:25:45-05:00,207108.37,3921,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_52_24_wireless.pcap,2025-02-02T04:25:45-05:00,2025-02-02T04:25:51-05:00,4666.29,0,135
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_53_11_wired.pcap,2025-02-02T04:25:51-05:00,2025-02-02T04:27:47-05:00,168290.84,4038,84
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_53_24_wireless.pcap,2025-02-02T04:27:47-05:00,2025-02-02T04:27:53-05:00,3921.72,0,127
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_54_11_wired.pcap,2025-02-02T04:27:53-05:00,2025-02-02T04:29:51-05:00,164104.73,3847,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_54_24_wireless.pcap,2025-02-02T04:29:51-05:00,2025-02-02T04:30:03-05:00,1855.47,30,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_55_11_wired.pcap,2025-02-02T04:30:03-05:00,2025-02-02T04:32:03-05:00,159113.12,3893,114
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_55_24_wireless.pcap,2025-02-02T04:32:03-05:00,2025-02-02T04:32:17-05:00,2284.49,4,145
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_56_11_wired.pcap,2025-02-02T04:32:17-05:00,2025-02-02T04:34:18-05:00,154677.17,3846,132
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_56_24_wireless.pcap,2025-02-02T04:34:18-05:00,2025-02-02T04:34:31-05:00,1618.21,27,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_57_11_wired.pcap,2025-02-02T04:34:31-05:00,2025-02-02T04:36:24-05:00,177635.72,4099,98
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_57_24_wireless.pcap,2025-02-02T04:36:24-05:00,2025-02-02T04:36:30-05:00,4671.70,9,128
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_58_11_wired.pcap,2025-02-02T04:36:30-05:00,2025-02-02T04:38:44-05:00,146042.77,3917,119
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_58_24_wireless.pcap,2025-02-02T04:38:44-05:00,2025-02-02T04:38:51-05:00,2610.09,3,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_59_11_wired.pcap,2025-02-02T04:38:51-05:00,2025-02-02T04:40:26-05:00,129299.10,2593,131
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-12_59_24_wireless.pcap,2025-02-02T04:40:26-05:00,2025-02-02T04:40:38-05:00,2016.90,9,127
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-13_00_11_wired.pcap,2025-02-02T04:40:38-05:00,2025-02-02T04:42:06-05:00,171964.17,3146,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-13_00_24_wireless.pcap,2025-02-02T04:42:06-05:00,2025-02-02T04:42:12-05:00,2221.41,0,84
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-13_01_11_wired.pcap,2025-02-02T04:42:12-05:00,2025-02-02T04:45:21-05:00,107375.02,4783,178
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-13_01_24_wireless.pcap,2025-02-02T04:45:21-05:00,2025-02-02T04:45:33-05:00,2331.46,0,143
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-13_02_11_wired.pcap,2025-02-02T04:45:33-05:00,2025-02-02T04:47:13-05:00,194286.78,4016,97
